postcode, woonplaats, gemeente, provincie, breedtegraad, lengtegraad
3142, Maassluis, Maassluis, Zuid-Holland, 51.9276413, 4.2534757
3143, Maassluis, Maassluis, Zuid-Holland, 51.9112541, 4.2671296
3144, Maassluis, Maassluis, Zuid-Holland, 51.9267298, 4.2420182
3145, Maassluis, Maassluis, Zuid-Holland, 51.9324619, 4.2299596
3146, Maassluis, Maassluis, Zuid-Holland, 51.939338, 4.222923
3147, Maassluis, Maassluis, Zuid-Holland, 51.9360096, 4.2418192
3150, Hoek van Holland, Rotterdam, Zuid-Holland, 51.9907783, 4.1296864
3151, Hoek van Holland, Rotterdam, Zuid-Holland, 51.9806322, 4.1341847
3155, Maasland, Midden-Delfland, Zuid-Holland, 51.9350968, 4.2728618
3160, Rhoon, Albrandswaard, Zuid-Holland, 51.857971, 4.4722296
3161, Rhoon, Albrandswaard, Zuid-Holland, 51.8476979, 4.4464186
3162, Rhoon, Albrandswaard, Zuid-Holland, 51.8544918, 4.4766564
3165, Rhoon, Albrandswaard, Zuid-Holland, 51.8685822, 4.4189953
3170, Poortugaal, Albrandswaard, Zuid-Holland, 51.9037688, 4.4041475
3171, Poortugaal, Albrandswaard, Zuid-Holland, 51.856028, 4.4008191
3172, Poortugaal, Albrandswaard, Zuid-Holland, 51.8466393, 4.4041835
3176, Poortugaal, Albrandswaard, Zuid-Holland, 51.8679294, 4.4010869
3180, Rozenburg, Rozenburg, Zuid-Holland, 51.9037447, 4.2488285
3181, Rozenburg, Rozenburg, Zuid-Holland, 51.904422, 4.2471328
3190, Hoogvliet, Rotterdam, Zuid-Holland, 51.8631527, 4.3594075
3191, Hoogvliet, Rotterdam, Zuid-Holland, 51.8583623, 4.3736933
3192, Hoogvliet, Rotterdam, Zuid-Holland, 51.8535766, 4.3600078
3193, Hoogvliet, Rotterdam, Zuid-Holland, 51.8700792, 4.3431952
3194, Hoogvliet, Rotterdam, Zuid-Holland, 51.8716399, 4.3725491
3195, Pernis, Rotterdam, Zuid-Holland, 51.8887319, 4.3890747
3196, Vondelingenplaat, Rotterdam, Zuid-Holland, 51.8869, 4.33
3197, Botlek, Rotterdam, Zuid-Holland, 51.8749478, 4.282547
3198, Europoort, Rotterdam, Zuid-Holland, 51.943333, 4.1425
3199, Maasvlakte, Rotterdam, Zuid-Holland, 51.962398, 4.0567997
3200, Spijkenisse, Spijkenisse, Zuid-Holland, 51.847626, 4.327577
3201, Spijkenisse, Spijkenisse, Zuid-Holland, 51.8492633, 4.3334801
3202, Spijkenisse, Spijkenisse, Zuid-Holland, 51.8604972, 4.3158453
3203, Spijkenisse, Spijkenisse, Zuid-Holland, 51.8398773, 4.3368607
3204, Spijkenisse, Spijkenisse, Zuid-Holland, 51.8389754, 4.3254174
3205, Spijkenisse, Spijkenisse, Zuid-Holland, 51.8330046, 4.343861
3206, Spijkenisse, Spijkenisse, Zuid-Holland, 51.8284528, 4.3237795
3207, Spijkenisse, Spijkenisse, Zuid-Holland, 51.8368366, 4.3832328
3208, Spijkenisse, Spijkenisse, Zuid-Holland, 51.8449437, 4.3069723
3209, Hekelingen, Spijkenisse, Zuid-Holland, 51.8254264, 4.3447884
3211, Geervliet, Bernisse, Zuid-Holland, 51.8613451, 4.2608302
3212, Simonshaven, Bernisse, Zuid-Holland, 51.821815, 4.2898095
3214, Zuidland, Bernisse, Zuid-Holland, 51.8220118, 4.2592753
3216, Abbenbroek, Bernisse, Zuid-Holland, 51.84872, 4.2428247
3218, Heenvliet, Bernisse, Zuid-Holland, 51.8651667, 4.2431951
3220, Hellevoetsluis, Hellevoetsluis, Zuid-Holland, 51.8302409, 4.1434108
3221, Hellevoetsluis, Hellevoetsluis, Zuid-Holland, 51.83032, 4.1243121
3222, Hellevoetsluis, Hellevoetsluis, Zuid-Holland, 51.8488546, 4.1238461
3223, Hellevoetsluis, Hellevoetsluis, Zuid-Holland, 51.8479547, 4.1494605
3224, Hellevoetsluis, Hellevoetsluis, Zuid-Holland, 51.8281611, 4.1481143
3225, Hellevoetsluis, Hellevoetsluis, Zuid-Holland, 51.8390401, 4.1771015
3227, Oudenhoorn, Bernisse, Zuid-Holland, 51.8272731, 4.1915346
3230, Brielle, Brielle, Zuid-Holland, 51.9047236, 4.1678526
3231, Brielle, Brielle, Zuid-Holland, 51.9081771, 4.1681462
3232, Brielle, Brielle, Zuid-Holland, 51.8980941, 4.1537319
3233, Oostvoorne, Westvoorne, Zuid-Holland, 51.9113563, 4.0946488
3234, Tinte, Westvoorne, Zuid-Holland, 51.8864771, 4.1355882
3235, Rockanje, Westvoorne, Zuid-Holland, 51.8719333, 4.0683056
3237, Vierpolders, Brielle, Zuid-Holland, 51.8790302, 4.179654
3238, Zwartewaal, Brielle, Zuid-Holland, 51.8835357, 4.2200928
3240, Middelharnis, Middelharnis, Zuid-Holland, 51.7610442, 4.1686425
3241, Middelharnis, Middelharnis, Zuid-Holland, 51.7532936, 4.1646715
3243, Stad aan 't Haringvliet, Middelharnis, Zuid-Holland, 51.7385339, 4.2412443
3244, Nieuwe-Tonge, Middelharnis, Zuid-Holland, 51.7137696, 4.1648577
3245, Sommelsdijk, Middelharnis, Zuid-Holland, 51.7510552, 4.1492498
3247, Dirksland, Dirksland, Zuid-Holland, 51.7506355, 4.0920971
3248, Melissant, Dirksland, Zuid-Holland, 51.7700572, 4.0707187
3249, Herkingen, Dirksland, Zuid-Holland, 51.7102808, 4.0879282
3250, Stellendam, Goedereede, Zuid-Holland, 51.8122906, 4.0230099
3251, Stellendam, Goedereede, Zuid-Holland, 51.806187, 4.0244063
3252, Goedereede, Goedereede, Zuid-Holland, 51.8180728, 3.9773845
3253, Ouddorp, Goedereede, Zuid-Holland, 51.8090723, 3.9352037
3255, Oude-Tonge, Oostflakkee, Zuid-Holland, 51.6909767, 4.2126832
3256, Achthuizen, Oostflakkee, Zuid-Holland, 51.6874623, 4.280891
3257, Ooltgensplaat, Oostflakkee, Zuid-Holland, 51.682876, 4.330104
3258, Den Bommel, Oostflakkee, Zuid-Holland, 51.7152812, 4.2788659
3260, Oud-Beijerland, Oud-Beijerland, Zuid-Holland, 51.8202877, 4.4018179
3261, Oud-Beijerland, Oud-Beijerland, Zuid-Holland, 51.8166223, 4.428515
3262, Oud-Beijerland, Oud-Beijerland, Zuid-Holland, 51.807069, 4.4011454
3263, Oud-Beijerland, Oud-Beijerland, Zuid-Holland, 51.8245814, 4.3926088
3264, Nieuw-Beijerland, Korendijk, Zuid-Holland, 51.8116663, 4.3417332
3265, Piershil, Korendijk, Zuid-Holland, 51.796384, 4.315958
3267, Goudswaard, Korendijk, Zuid-Holland, 51.7935836, 4.277584
3270, Mijnsheerenland, Binnenmaas, Zuid-Holland, 51.8016905, 4.4615328
3271, Mijnsheerenland, Binnenmaas, Zuid-Holland, 51.7968546, 4.4852016
3273, Westmaas, Binnenmaas, Zuid-Holland, 51.7869707, 4.475239
3274, Heinenoord, Binnenmaas, Zuid-Holland, 51.827373, 4.4833706
3280, Numansdorp, Cromstrijen, Zuid-Holland, 51.7302535, 4.4389921
3281, Numansdorp, Cromstrijen, Zuid-Holland, 51.734768, 4.4382137
3284, Zuid-Beijerland, Korendijk, Zuid-Holland, 51.7507077, 4.3690917
3286, Klaaswaal, Cromstrijen, Zuid-Holland, 51.771621, 4.446888
3290, Strijen, Strijen, Zuid-Holland, 51.7502159, 4.5541348
3291, Strijen, Strijen, Zuid-Holland, 51.7446835, 4.5539197
3292, Strijensas, Strijen, Zuid-Holland, 51.7145472, 4.5858807
3293, Mookhoek, Strijen, Zuid-Holland, 51.7520703, 4.5957148
3295, 's-Gravendeel, Binnenmaas, Zuid-Holland, 51.7792843, 4.6180902
3297, Puttershoek, Binnenmaas, Zuid-Holland, 51.8053785, 4.5664733
3299, Maasdam, Binnenmaas, Zuid-Holland, 51.7876295, 4.5566676
3300, Dordrecht, Dordrecht, Zuid-Holland, 51.811791, 4.666947
3301, Dordrecht, Dordrecht, Zuid-Holland, 51.811791, 4.666947
3311, Dordrecht, Dordrecht, Zuid-Holland, 51.8151714, 4.671282
3312, Dordrecht, Dordrecht, Zuid-Holland, 51.8091453, 4.6897521
3313, Dordrecht, Dordrecht, Zuid-Holland, 51.803011, 4.7764598
3314, Dordrecht, Dordrecht, Zuid-Holland, 51.8049151, 4.6630659
3315, Dordrecht, Dordrecht, Zuid-Holland, 51.8025993, 4.7211275
3316, Dordrecht, Dordrecht, Zuid-Holland, 51.7661446, 4.6403606
3317, Dordrecht, Dordrecht, Zuid-Holland, 51.7891497, 4.6604207
3318, Dordrecht, Dordrecht, Zuid-Holland, 51.7883819, 4.6797582
3319, Dordrecht, Dordrecht, Zuid-Holland, 51.792865, 4.6999899
3328, Dordrecht, Dordrecht, Zuid-Holland, 51.7781303, 4.6715448
3329, Dordrecht, Dordrecht, Zuid-Holland, 51.7680623, 4.7249985
3330, Zwijndrecht, Zwijndrecht, Zuid-Holland, 51.8177184, 4.6475238
3331, Zwijndrecht, Zwijndrecht, Zuid-Holland, 51.8164475, 4.6390316
3332, Zwijndrecht, Zwijndrecht, Zuid-Holland, 51.8261971, 4.6601436
3333, Zwijndrecht, Zwijndrecht, Zuid-Holland, 51.8100672, 4.6330993
3334, Zwijndrecht, Zwijndrecht, Zuid-Holland, 51.812709, 4.5994805
3335, Zwijndrecht, Zwijndrecht, Zuid-Holland, 51.831237, 4.5993044
3336, Zwijndrecht, Zwijndrecht, Zuid-Holland, 51.8069479, 4.6114966
3340, Hendrik-Ido-Ambacht, Hendrik-Ido-Ambacht, Zuid-Holland, 51.8448385, 4.6379611
3341, Hendrik-Ido-Ambacht, Hendrik-Ido-Ambacht, Zuid-Holland, 51.8474857, 4.6572166
3342, Hendrik-Ido-Ambacht, Hendrik-Ido-Ambacht, Zuid-Holland, 51.8437526, 4.6176106
3343, Hendrik-Ido-Ambacht, Hendrik-Ido-Ambacht, Zuid-Holland, 51.8327282, 4.6287632
3344, Hendrik-Ido-Ambacht, Hendrik-Ido-Ambacht, Zuid-Holland, 51.8319652, 4.6481189
3350, Papendrecht, Papendrecht, Zuid-Holland, 51.8266761, 4.6836174
3351, Papendrecht, Papendrecht, Zuid-Holland, 51.830686, 4.6803905
3352, Papendrecht, Papendrecht, Zuid-Holland, 51.8409448, 4.6886215
3353, Papendrecht, Papendrecht, Zuid-Holland, 51.8289217, 4.6914672
3354, Papendrecht, Papendrecht, Zuid-Holland, 51.8285351, 4.7011527
3355, Papendrecht, Papendrecht, Zuid-Holland, 51.8364214, 4.7024877
3356, Papendrecht, Papendrecht, Zuid-Holland, 51.8341363, 4.7264907
3360, Sliedrecht, Sliedrecht, Zuid-Holland, 51.8239636, 4.7725387
3361, Sliedrecht, Sliedrecht, Zuid-Holland, 51.8205489, 4.7680871
3362, Sliedrecht, Sliedrecht, Zuid-Holland, 51.8223893, 4.7879305
3363, Sliedrecht, Sliedrecht, Zuid-Holland, 51.8263283, 4.7560631
3364, Sliedrecht, Sliedrecht, Zuid-Holland, 51.8350697, 4.7689529
3366, Wijngaarden, Graafstroom, Zuid-Holland, 51.8449757, 4.7639776
3370, Hardinxveld-Giessendam, Hardinxveld-Giessendam, Zuid-Holland, 51.8267159, 4.8379184
3371, Hardinxveld-Giessendam, Hardinxveld-Giessendam, Zuid-Holland, 51.8241471, 4.8419741
3372, Hardinxveld-Giessendam, Hardinxveld-Giessendam, Zuid-Holland, 51.827259, 4.894686
3373, Hardinxveld-Giessendam, Hardinxveld-Giessendam, Zuid-Holland, 51.8434743, 4.8225236
3380, Giessenburg, Giessenlanden, Zuid-Holland, 52.1483652, 4.6770504
3381, Giessenburg, Giessenlanden, Zuid-Holland, 51.8503556, 4.8906273
3400, IJsselstein, IJsselstein, Utrecht, 52.02848, 5.062803
3401, IJsselstein, IJsselstein, Utrecht, 52.0031269, 5.0605765
3402, IJsselstein, IJsselstein, Utrecht, 52.0375238, 5.0322705
3403, IJsselstein, IJsselstein, Utrecht, 52.0375276, 5.000995
3404, IJsselstein, IJsselstein, Utrecht, 52.0120079, 5.0391572
3405, Benschop, Lopik, Utrecht, 52.0073727, 4.9803792
3410, Lopik, Lopik, Utrecht, 52.0097032, 5.0529213
3411, Lopik, Lopik, Utrecht, 51.974861, 4.9451478
3412, Lopikerkapel, Lopik, Utrecht, 51.9919862, 5.0458469
3413, Jaarsveld, Lopik, Utrecht, 51.9695221, 4.9774626
3415, Polsbroek, Lopik, Utrecht, 51.9765277, 4.850949
3417, Montfoort, Montfoort, Utrecht, 52.0362127, 4.9518586
3420, Oudewater, Oudewater, Utrecht, 52.020443, 4.8748371
3421, Oudewater, Oudewater, Utrecht, 52.024163, 4.8684168
3425, Snelrewaard, Oudewater, Utrecht, 52.0282894, 4.9001637
3430, Nieuwegein, Nieuwegein, Utrecht, 52.025367, 5.0918255
3431, Nieuwegein, Nieuwegein, Utrecht, 52.0313972, 5.0822153
3432, Nieuwegein, Nieuwegein, Utrecht, 52.0205781, 5.0868209
3433, Nieuwegein, Nieuwegein, Utrecht, 52.011403, 5.1147876
3434, Nieuwegein, Nieuwegein, Utrecht, 52.0100429, 5.084888
3435, Nieuwegein, Nieuwegein, Utrecht, 52.0211419, 5.0737471
3436, Nieuwegein, Nieuwegein, Utrecht, 52.0319605, 5.0691378
3437, Nieuwegein, Nieuwegein, Utrecht, 52.05304, 5.0729949
3438, Nieuwegein, Nieuwegein, Utrecht, 52.0469231, 5.0916585
3439, Nieuwegein, Nieuwegein, Utrecht, 52.0330418, 5.1055921
3440, Woerden, Woerden, Utrecht, 52.0870197, 4.8821429
3441, Woerden, Woerden, Utrecht, 52.0861647, 4.8862794
3442, Woerden, Woerden, Utrecht, 52.08116, 4.8788194
3443, Woerden, Woerden, Utrecht, 52.0943097, 4.8498876
3444, Woerden, Woerden, Utrecht, 52.1011775, 4.9086798
3445, Woerden, Woerden, Utrecht, 52.10161, 4.9301629
3446, Woerden, Woerden, Utrecht, 52.0835558, 4.9170767
3447, Woerden, Woerden, Utrecht, 52.0781169, 4.8881493
3448, Woerden, Woerden, Utrecht, 52.0751734, 4.8629719
3449, Woerden, Woerden, Utrecht, 52.0825062, 4.8461786
3450, Vleuten, Utrecht, Utrecht, 52.106882, 5.0109262
3451, Vleuten, Utrecht, Utrecht, 52.1088514, 5.0105849
3452, Vleuten, Utrecht, Utrecht, 52.0930262, 5.0077233
3453, De Meern, Utrecht, Utrecht, 52.0822001, 5.01236
3454, De Meern, Utrecht, Utrecht, 52.0785873, 5.0347862
3455, Haarzuilens, Utrecht, Utrecht, 52.1211155, 4.998104
3460, Linschoten, Montfoort, Utrecht, 52.0556292, 4.9049101
3461, Linschoten, Montfoort, Utrecht, 52.0613274, 4.9149988
3464, Papekop, Oudewater, Utrecht, 52.0459814, 4.8532079
3465, Driebruggen, Reeuwijk, Zuid-Holland, 52.0440942, 4.8003904
3466, Waarder, Reeuwijk, Zuid-Holland, 52.0615017, 4.8200232
3467, Hekendorp, Oudewater, Utrecht, 52.014957, 4.8100511
3470, Kamerik, Woerden, Utrecht, 52.1144343, 4.8903322
3471, Kamerik, Woerden, Utrecht, 52.1114269, 4.8951413
3474, Zegveld, Woerden, Utrecht, 52.1116787, 4.8439706
3480, Harmelen, Woerden, Utrecht, 52.0878577, 4.9645696
3481, Harmelen, Woerden, Utrecht, 52.0881698, 4.9632883
3500, Utrecht, Utrecht, Utrecht, 52.0927337, 5.1493681
3501, Utrecht, Utrecht, Utrecht, 52.0927337, 5.1493681
3502, Utrecht, Utrecht, Utrecht, 52.0927337, 5.1493681
3503, Utrecht, Utrecht, Utrecht, 52.0927337, 5.1493681
3504, Utrecht, Utrecht, Utrecht, 52.0927337, 5.1493681
3505, Utrecht, Utrecht, Utrecht, 52.0927337, 5.1493681
3506, Utrecht, Utrecht, Utrecht, 52.0927337, 5.1493681
3507, Utrecht, Utrecht, Utrecht, 52.0927337, 5.1493681
3508, Utrecht, Utrecht, Utrecht, 52.0927337, 5.1493681
3509, Utrecht, Utrecht, Utrecht, 52.0927337, 5.1493681
3511, Utrecht, Utrecht, Utrecht, 52.0896328, 5.1176823
3512, Utrecht, Utrecht, Utrecht, 52.089348, 5.124238
3513, Utrecht, Utrecht, Utrecht, 52.0979694, 5.1093085
3514, Utrecht, Utrecht, Utrecht, 52.1000371, 5.1229102
3515, Utrecht, Utrecht, Utrecht, 52.1029588, 5.1168394
3521, Utrecht, Utrecht, Utrecht, 52.0846443, 5.1101543
3522, Utrecht, Utrecht, Utrecht, 52.0738156, 5.1147611
3523, Utrecht, Utrecht, Utrecht, 52.0707529, 5.124102
3524, Utrecht, Utrecht, Utrecht, 52.0610296, 5.1338595
3525, Utrecht, Utrecht, Utrecht, 52.060353, 5.118878
3526, Utrecht, Utrecht, Utrecht, 52.0677229, 5.1020828
3527, Utrecht, Utrecht, Utrecht, 52.0785501, 5.0974735
3528, Utrecht, Utrecht, Utrecht, 52.0685717, 5.082438
3531, Utrecht, Utrecht, Utrecht, 52.0906265, 5.0947418
3532, Utrecht, Utrecht, Utrecht, 52.0954178, 5.0914941
3533, Utrecht, Utrecht, Utrecht, 52.0843887, 5.0853404
3534, Utrecht, Utrecht, Utrecht, 52.10174, 5.0835715
3540, Utrecht, Utrecht, Utrecht, 52.0927337, 5.1493681
3541, Utrecht, Utrecht, Utrecht, 52.0902265, 5.0732049
3542, Utrecht, Utrecht, Utrecht, 52.1174445, 5.0583682
3543, Utrecht, Utrecht, Utrecht, 52.107455, 5.0433368
3544, Utrecht, Utrecht, Utrecht, 52.0910706, 5.0535542
3545, Utrecht, Utrecht, Utrecht, 52.0694169, 5.0627984
3546, Utrecht, Utrecht, Utrecht, 52.0458371, 5.0551966
3551, Utrecht, Utrecht, Utrecht, 52.1010322, 5.0999601
3552, Utrecht, Utrecht, Utrecht, 52.1061645, 5.1042101
3553, Utrecht, Utrecht, Utrecht, 52.1095104, 5.0883022
3554, Utrecht, Utrecht, Utrecht, 52.1146439, 5.0925505
3555, Utrecht, Utrecht, Utrecht, 52.1181297, 5.0733613
3561, Utrecht, Utrecht, Utrecht, 52.1132227, 5.1253497
3562, Utrecht, Utrecht, Utrecht, 52.1162875, 5.1159955
3563, Utrecht, Utrecht, Utrecht, 52.116998, 5.0995948
3564, Utrecht, Utrecht, Utrecht, 52.1219895, 5.1071274
3565, Utrecht, Utrecht, Utrecht, 52.1268681, 5.0865327
3566, Utrecht, Utrecht, Utrecht, 52.1211352, 5.1268142
3571, Utrecht, Utrecht, Utrecht, 52.1087671, 5.1360992
3572, Utrecht, Utrecht, Utrecht, 52.0994663, 5.1360279
3573, Utrecht, Utrecht, Utrecht, 52.1029207, 5.1482429
3581, Utrecht, Utrecht, Utrecht, 52.0915564, 5.1345615
3582, Utrecht, Utrecht, Utrecht, 52.0810113, 5.1326073
3583, Utrecht, Utrecht, Utrecht, 52.0832188, 5.1429299
3584, Utrecht, Utrecht, Utrecht, 52.086241, 5.1649792
3585, Utrecht, Utrecht, Utrecht, 52.0709997, 5.1489212
3600, Maarssen, Maarssen, Utrecht, 52.1361852, 5.0318734
3601, Maarssen, Maarssen, Utrecht, 52.1499499, 5.0444688
3602, Maarssen, Maarssen, Utrecht, 52.1371379, 5.0950347
3603, Maarssen, Maarssen, Utrecht, 52.1439823, 5.0285094
3604, Maarssen, Maarssen, Utrecht, 52.1267481, 5.0584155
3605, Maarssen, Maarssen, Utrecht, 52.1359258, 5.0303502
3606, Maarssen, Maarssen, Utrecht, 52.1302286, 5.0392256
3607, Maarssen, Maarssen, Utrecht, 52.1352346, 5.0153602
3608, Maarssen, Maarssen, Utrecht, 52.1225934, 5.0312314
3611, Oud-Zuilen, Maarssen, Utrecht, 52.1280085, 5.0703357
3612, Tienhoven, Maarssen, Utrecht, 52.1667429, 5.082587
3615, Westbroek, De Bilt, Utrecht, 52.1515898, 5.1279711
3620, Breukelen, Breukelen, Utrecht, 52.1706397, 4.9906837
3621, Breukelen, Breukelen, Utrecht, 52.1710222, 5.001329
3625, Breukeleveen, Wijdemeren, Noord-Holland, 52.1758164, 5.0706833
3626, Nieuwer-Ter-Aa, Breukelen, Utrecht, 52.1908875, 4.9819382
3628, Kockengen, Breukelen, Utrecht, 52.1482984, 4.9505617
3630, Nieuwersluis, Loenen, Utrecht, 52.1961298, 5.0071018
3631, Nieuwersluis, Loenen, Utrecht, 52.196389, 5.007222
3632, Loenen aan de Vecht, Loenen, Utrecht, 52.2110379, 5.0231899
3633, Vreeland, Loenen, Utrecht, 52.2303508, 5.0284187
3634, Loenersloot, Loenen, Utrecht, 52.2294321, 4.9993569
3640, Mijdrecht, De Ronde Venen, Utrecht, 52.0752405, 5.1180832
3641, Mijdrecht, De Ronde Venen, Utrecht, 52.2107533, 4.8637193
3642, Mijdrecht, De Ronde Venen, Utrecht, 52.1951697, 4.8543824
3643, Mijdrecht, De Ronde Venen, Utrecht, 52.2168475, 4.8449787
3645, Vinkeveen, De Ronde Venen, Utrecht, 52.2150916, 4.9348068
3646, Waverveen, De Ronde Venen, Utrecht, 52.2211049, 4.8987891
3648, Wilnis, De Ronde Venen, Utrecht, 52.1956103, 4.9041875
3651, Woerdense Verlaat, Nieuwkoop, Zuid-Holland, 52.1473613, 4.8525959
3652, Woerdense Verlaat, Nieuwkoop, Zuid-Holland, 52.1626645, 4.868464
3653, Woerdense Verlaat, Nieuwkoop, Zuid-Holland, 52.1479399, 4.8708189
3700, Zeist, Zeist, Utrecht, 52.075864, 5.2646312
3701, Zeist, Zeist, Utrecht, 52.0864975, 5.2494095
3702, Zeist, Zeist, Utrecht, 52.0897176, 5.2367732
3703, Zeist, Zeist, Utrecht, 52.078367, 5.2230443
3704, Zeist, Zeist, Utrecht, 52.0842193, 5.2109099
3705, Zeist, Zeist, Utrecht, 52.0988705, 5.2401603
3706, Zeist, Zeist, Utrecht, 52.1034812, 5.2261262
3707, Zeist, Zeist, Utrecht, 52.0998942, 5.2768046
3708, Zeist, Zeist, Utrecht, 52.0766146, 5.2624361
3709, Zeist, Zeist, Utrecht, 52.066952, 5.2407431
3710, Austerlitz, Zeist, Utrecht, 52.0950885, 5.0133749
3711, Austerlitz, Zeist, Utrecht, 52.0787082, 5.3148079
3712, Huis ter Heide, Zeist, Utrecht, 52.1119467, 5.2539372
3720, Bilthoven, De Bilt, Utrecht, 52.1294004, 5.2065062
3721, Bilthoven, De Bilt, Utrecht, 52.12229, 5.191575
3722, Bilthoven, De Bilt, Utrecht, 52.1239122, 5.2150699
3723, Bilthoven, De Bilt, Utrecht, 52.1455949, 5.2058921
3730, De Bilt, De Bilt, Utrecht, 52.0970458, 5.1472408
3731, De Bilt, De Bilt, Utrecht, 52.1020594, 5.1679297
3732, De Bilt, De Bilt, Utrecht, 52.1033971, 5.1979647
3734, Den Dolder, Zeist, Utrecht, 52.1390592, 5.2428279
3735, Bosch en Duin, Zeist, Utrecht, 52.1230239, 5.2421204
3737, Groenekan, De Bilt, Utrecht, 52.1235451, 5.1526802
3738, Maartensdijk, De Bilt, Utrecht, 52.1594706, 5.1670032
3739, Hollandsche Rading, De Bilt, Utrecht, 52.1770657, 5.1853519
3740, Baarn, Baarn, Utrecht, 52.2111076, 5.2916122
3741, Baarn, Baarn, Utrecht, 52.2187615, 5.2961854
3742, Baarn, Baarn, Utrecht, 52.2079042, 5.300763
3743, Baarn, Baarn, Utrecht, 52.2087919, 5.2809679
3744, Baarn, Baarn, Utrecht, 52.1972093, 5.242189
3749, Lage Vuursche, Baarn, Utrecht, 52.1803305, 5.2150904
3750, Bunschoten-Spakenburg, Bunschoten, Utrecht, 52.243238, 5.3741996
3751, Bunschoten-Spakenburg, Bunschoten, Utrecht, 52.2229464, 5.3802862
3752, Bunschoten-Spakenburg, Bunschoten, Utrecht, 52.25, 5.366667
3754, Eemdijk, Bunschoten, Utrecht, 52.2540881, 5.3304132
3755, Eemnes, Eemnes, Utrecht, 52.2537461, 5.2612754
3760, Soest, Soest, Utrecht, 52.1838726, 5.3017128
3761, Soest, Soest, Utrecht, 52.1870833, 5.2901251
3762, Soest, Soest, Utrecht, 52.1823954, 5.2759325
3763, Soest, Soest, Utrecht, 52.172428, 5.2607441
3764, Soest, Soest, Utrecht, 52.1861944, 5.3099089
3765, Soest, Soest, Utrecht, 52.1695607, 5.2950847
3766, Soest, Soest, Utrecht, 52.1637764, 5.2757059
3768, Soest, Soest, Utrecht, 52.1520423, 5.3000385
3769, Soesterberg, Soest, Utrecht, 52.1210918, 5.2853468
3770, Barneveld, Barneveld, Gelderland, 51.9598667, 6.2046774
3771, Barneveld, Barneveld, Gelderland, 52.1547588, 5.5870173
3772, Barneveld, Barneveld, Gelderland, 52.1293383, 5.561872
3773, Barneveld, Barneveld, Gelderland, 52.1392406, 5.6055848
3774, Kootwijkerbroek, Barneveld, Gelderland, 52.150776, 5.6671862
3775, Kootwijk, Barneveld, Gelderland, 52.1846413, 5.7704693
3776, Stroe, Barneveld, Gelderland, 52.1862224, 5.6939179
3780, Voorthuizen, Barneveld, Gelderland, 52.1861021, 5.6071369
3781, Voorthuizen, Barneveld, Gelderland, 52.1860962, 5.605201
3784, Terschuur, Barneveld, Gelderland, 52.1647835, 5.5149033
3785, Zwartebroek, Barneveld, Gelderland, 52.1791133, 5.5031896
3790, Achterveld, Leusden, Utrecht, 52.2133968, 4.9315809
3791, Achterveld, Leusden, Utrecht, 52.1366519, 5.4965062
3792, Achterveld, Barneveld, Gelderland, 52.137778, 5.521111
3794, De Glind, Barneveld, Gelderland, 52.1194102, 5.5085534
3800, Amersfoort, Amersfoort, Utrecht, 52.1566784, 5.384757
3802, Amersfoort, Amersfoort, Utrecht, 52.1566784, 5.384757
3811, Amersfoort, Amersfoort, Utrecht, 52.1546779, 5.3886526
3812, Amersfoort, Amersfoort, Utrecht, 52.1624, 5.3651983
3813, Amersfoort, Amersfoort, Utrecht, 52.1720496, 5.3870419
3814, Amersfoort, Amersfoort, Utrecht, 52.1622888, 5.3967921
3815, Amersfoort, Amersfoort, Utrecht, 52.1655648, 5.4124148
3816, Amersfoort, Amersfoort, Utrecht, 52.1550147, 5.4103519
3817, Amersfoort, Amersfoort, Utrecht, 52.1400981, 5.3874779
3818, Amersfoort, Amersfoort, Utrecht, 52.1366245, 5.3469106
3819, Amersfoort, Amersfoort, Utrecht, 52.1527471, 5.3433762
3821, Amersfoort, Amersfoort, Utrecht, 52.1761165, 5.414479
3822, Amersfoort, Amersfoort, Utrecht, 52.1807551, 5.4003946
3823, Amersfoort, Amersfoort, Utrecht, 52.1875781, 5.3967287
3824, Amersfoort, Amersfoort, Utrecht, 52.1990389, 5.3789702
3825, Amersfoort, Amersfoort, Utrecht, 52.1919469, 5.4175776
3826, Amersfoort, Amersfoort, Utrecht, 52.2037461, 5.4215561
3828, Hoogland, Amersfoort, Utrecht, 52.1842738, 5.3746083
3829, Hooglanderveen, Amersfoort, Utrecht, 52.1893644, 5.4283866
3830, Leusden, Leusden, Utrecht, 52.1306041, 5.4291558
3831, Leusden, Leusden, Utrecht, 52.123732, 5.4541407
3832, Leusden, Leusden, Utrecht, 52.1062773, 5.3709359
3833, Leusden, Leusden, Utrecht, 52.1361017, 5.416637
3834, Leusden, Leusden, Utrecht, 52.1218579, 5.4371343
3835, Stoutenburg, Amersfoort, Utrecht, 52.1540746, 5.4325516
3836, Stoutenburg Noord, Amersfoort, Utrecht, 52.158056, 5.464167
3840, Harderwijk, Harderwijk, Gelderland, 52.34788, 5.6162
